rew,5.039143174922236e-06
"az,",2.371361494081052e-07
az-,1.778521120560789e-07
az.,1.778521120560789e-07
az ,4.742722988162104e-07
"d 
",6.473816878841272e-05
d g,0.0002170388607457683
d f,6.9362323701870775e-06
d e,0.00023506120810078428
d d,0.00032712931810848113
d c,1.2271795731869444e-05
d b,0.00012443719440190321
d a,0.00014957362623916235
"g
y",5.92840373520263e-08
d o,0.00027940566804009995
"g
w",1.6362394309159258e-05
d m,0.00016421678346511287
d l,5.0687851935982485e-05
d k,9.98343189008123e-05
"g
s",2.964201867601315e-06
d i,0.00037497153625156636
d h,0.00022118874336041013
d w,0.00023968536301424234
"L,
",2.964201867601315e-07
"g
l",1.6599530458567364e-06
d t,0.00017589573882346204
d s,5.774265238087362e-05
d r,2.5432852024019283e-05
"g
h",8.240481191931655e-06
"g
i",2.1342253446729468e-05
"g
f",2.964201867601315e-07
"g
g",5.45413143638642e-06
"g
d",3.9661020988505596e-05
"g
e",4.3336631304331226e-05
"g
b",5.513415473738446e-06
d z,0.00019729727630754353
d y,5.92840373520263e-08
"g
a",9.663298088380287e-06
d G,3.5570422411215783e-06
azi,3.942388483909749e-05
d E,3.8534624278817094e-06
d D,5.92840373520263e-06
azl,5.92840373520263e-08
d B,6.580528146074919e-06
d A,8.240481191931655e-06
azo,6.224823921962761e-06
"g
V",1.185680747040526e-07
d N,3.4977582037695518e-06
d M,7.588356781059367e-06
d L,3.4384741664175257e-06
d K,6.9362323701870775e-06
d J,3.0827699423053676e-06
d I,3.2606220543614467e-06
d H,3.912746465233736e-06
d W,3.0827699423053676e-06
d V,8.299765229283682e-07
"g
L",5.92840373520263e-08
d T,5.335563361682367e-06
d S,1.1797523433053234e-05
d R,4.505586838753999e-06
d Q,1.778521120560789e-07
d P,3.7941783905296834e-06
azq,1.778521120560789e-07
"g
D",5.92840373520263e-07
"L, ",5.92840373520263e-07
"g
B",1.778521120560789e-07
azu,9.485445976324208e-07
d Y,5.92840373520263e-07
"g
A",3.557042241121578e-07
"j
j",1.778521120560789e-07
xkn,5.92840373520263e-08
30e,2.964201867601315e-07
jms,5.335563361682367e-07
d â,7.232652556947209e-06
[ou,5.92840373520263e-08
Idr,3.557042241121578e-07
Ido,2.964201867601315e-07
"j
h",2.9049178302492886e-06
Idi,4.742722988162104e-07
Ide,2.1342253446729468e-06
"g
â",5.92840373520263e-08
Ida,4.742722988162104e-07
d Ã,2.1342253446729468e-06
.B.,3.557042241121578e-07
"g
Ã",1.778521120560789e-07
osy,1.2746068030685655e-05
Byz,5.92840373520263e-08
 p2,5.92840373520263e-08
osq,5.92840373520263e-08
3st,1.778521120560789e-07
oss,0.00010362849729134198
osr,2.371361494081052e-07
osu,8.299765229283682e-07
ost,0.00017156800409676411
osw,3.557042241121578e-07
osv,4.149882614641841e-07
osi,5.863191294115401e-05
osh,1.4346737039190365e-05
osk,6.284107959314788e-06
osj,3.7941783905296834e-06
osm,1.185680747040526e-05
osl,1.5473133748878864e-05
oso,2.756707736869223e-05
osn,3.912746465233736e-06
osa,1.648096238386331e-05
osc,1.6599530458567366e-05
osb,4.0313145399377885e-06
ose,3.06498473109976e-05
osd,1.6599530458567364e-06
osg,2.8456337928972625e-06
osf,1.8674471765888285e-05
[og,1.185680747040526e-07
Ta-,1.185680747040526e-07
Urh,5.92840373520263e-08
os;,1.185680747040526e-07
os:,5.92840373520263e-07
os?,8.892605602803946e-07
fso,6.521244108722894e-07
os-,5.335563361682367e-07
"os,",1.138253517158905e-05
os.,1.571026989828697e-05
os!,2.964201867601315e-07
os ,6.0825422323178986e-05
"os""",2.371361494081052e-07
os',4.149882614641841e-07
Tat,1.60066900850471e-06
Tau,1.778521120560789e-07
Tav,1.185680747040526e-07
Tap,1.185680747040526e-07
Tar,2.549213606137131e-06
Tas,3.3791901290654992e-06
Tax,5.92840373520263e-07
Tay,8.892605602803946e-07
Taz,5.92840373520263e-08
Tad,2.964201867601315e-07
Tae,5.92840373520263e-08
Taf,2.371361494081052e-07
Tag,2.964201867601315e-07
Taa,1.1263967096884997e-06
Tab,1.1263967096884997e-06
Tac,3.557042241121578e-07
Tal,1.073041076071676e-05
Tam,2.9049178302492886e-06
Tan,4.861291062866157e-06
Tao,1.778521120560789e-07
Tah,1.4821009338006575e-06
Tai,2.1342253446729468e-06
Taj,5.92840373520263e-07
Tak,1.0078286349844471e-06
Boy,2.0156572699688942e-06
oey,8.892605602803946e-07
"6?
",1.185680747040526e-07
ufm,5.92840373520263e-08
30?,2.964201867601315e-07
Bop,1.185680747040526e-07
zra,1.0671126723364734e-06
osÃ,1.185680747040526e-07
"-)
",5.92840373520263e-08
oew,2.4306455314330785e-05
Bou,2.1342253446729468e-06
oeu,1.7192370832087629e-06
Bow,8.892605602803946e-07
oek,0.0004181303154438415
"-),",5.92840373520263e-08
Boi,3.557042241121578e-07
-) ,5.92840373520263e-08
Boj,5.92840373520263e-08
Bok,1.185680747040526e-07
E=m,1.185680747040526e-07
oeo,3.557042241121578e-07
oen,0.0009415490812248817
"P
m",5.92840373520263e-08
"P
o",5.92840373520263e-08
"P
n",5.92840373520263e-08
M R,5.92840373520263e-08
M S,5.92840373520263e-08
M P,5.92840373520263e-08
"P
e",2.371361494081052e-07
Boo,2.1342253446729468e-06
t</,1.185680747040526e-07
M G,5.92840373520263e-08
Boa,5.92840373520263e-07
"P
v",5.92840373520263e-08
Bob,3.4384741664175257e-06
M I,5.92840373520263e-08
M v,1.185680747040526e-07
M t,1.185680747040526e-07
M r,1.778521120560789e-07
"6%
",1.185680747040526e-07
M z,3.557042241121578e-07
Boe,7.351220631651262e-06
M g,1.185680747040526e-07
M d,1.778521120560789e-07
M e,4.742722988162104e-07
M a,5.92840373520263e-08
M n,1.778521120560789e-07
M o,1.185680747040526e-07
M l,5.92840373520263e-08
M m,1.778521120560789e-07
M h,5.92840373520263e-08
M i,1.778521120560789e-07
t<b,5.92840373520263e-08
wvr,1.185680747040526e-07
wvi,1.7192370832087629e-06
wvo,1.778521120560789e-07
wvl,7.114084482243156e-07
wva,5.92840373520263e-07
"M 
",2.371361494081052e-07
wve,4.742722988162104e-07
M 4,5.92840373520263e-08
M 2,5.92840373520263e-08
M 3,5.92840373520263e-08
-D-,5.92840373520263e-08
M -,1.185680747040526e-07
pCo,5.92840373520263e-08
pCa,1.778521120560789e-07
"ST,",5.92840373520263e-08
 U!,5.92840373520263e-08
T e,1.0078286349844471e-06
py ,2.2527934193769993e-06
ST:,5.92840373520263e-08
STE,1.185680747040526e-07
STA,1.778521120560789e-07
-D2,5.92840373520263e-08
STR,5.92840373520263e-08
STS,5.92840373520263e-08
‹zi,5.92840373520263e-08
STr,2.964201867601315e-07
LID,5.92840373520263e-08
LIF,5.92840373520263e-08
LIG,5.92840373520263e-08
LIA,5.92840373520263e-08
LIM,1.185680747040526e-07
LIS,3.557042241121578e-07
jid,1.185680747040526e-07
jie,7.114084482243156e-07
jib,1.185680747040526e-07
jic,1.185680747040526e-07
jia,2.964201867601315e-07
jin,3.0827699423053676e-06
jil,2.371361494081052e-07
jim,1.778521120560789e-07
jij,4.315877919227515e-05
jik,1.185680747040526e-07
jih,2.549213606137131e-06
jii,3.557042241121578e-07
jiv,2.964201867601315e-07
jit,1.778521120560789e-07
jip,5.92840373520263e-08
WE ,5.92840373520263e-08
ji ,8.299765229283682e-07
ji.,4.742722988162104e-07
"ji,",1.185680747040526e-07
ji-,5.92840373520263e-08
nsz,2.7448509293988176e-05
ji?,5.92840373520263e-08
"79
",1.778521120560789e-07
797,5.92840373520263e-08
796,5.92840373520263e-08
793,5.92840373520263e-08
790,1.778521120560789e-07
79?,1.185680747040526e-07
F# ,5.92840373520263e-08
79 ,1.2449647843925524e-06
79.,4.742722988162104e-07
"79,",2.371361494081052e-07
".'
",1.588812201034305e-05
´ k,1.185680747040526e-07
.'',3.557042241121578e-07
.' ,1.1263967096884997e-06
".'""",6.521244108722894e-07
.'),2.964201867601315e-07
onj,1.7192370832087629e-06
onk,5.8750481015858063e-05
zoÂ,5.92840373520263e-08
oni,0.0001309584385106261
onn,0.00012680855589598426
ono,0.0001106832977362331
onl,7.048872041155927e-05
onm,3.794178390529683e-05
onb,3.634111489679212e-05
onc,6.550886127398907e-05
"Q
b",5.92840373520263e-08
ona,0.0001386060793290375
onf,4.345519937903528e-05
ong,0.0004322992003709758
ond,0.001442558480886856
one,0.00031230830877047454
onz,0.00039008896577633306
onx,3.4384741664175257e-06
ony,8.714753490747867e-06
onr,8.121913117227603e-06
ons,0.0006566299977110433
onp,4.624154913458052e-06
onv,5.0213579637166276e-05
onw,1.345747647890997e-05
ont,0.000714491218166621
onu,7.588356781059367e-06
zoâ,2.786349755545236e-06
"
Y2",1.185680747040526e-07
onM,3.557042241121578e-07
rz.,5.92840373520263e-08
on],5.92840373520263e-07
ns],5.335563361682367e-07
on),4.149882614641841e-07
on.,6.224823921962762e-05
on/,5.92840373520263e-08
"on,",5.0213579637166276e-05
on-,1.2627499955981603e-05
"on""",2.1342253446729468e-06
on ,0.000513992603842068
on!,2.964201867601315e-07
on',4.2684506893458936e-06
on:,9.78186616308434e-06
on;,4.149882614641841e-07
"
YB",2.964201867601315e-07
on?,4.0905985772898145e-06
"
YA",1.185680747040526e-07
"
YN",2.371361494081052e-07
"
YM",5.92840373520263e-08
"
Yv",5.335563361682367e-07
rze,3.5333286261807677e-05
"
Yu",2.964201867601315e-07
rzc,1.778521120560789e-07
rzb,5.92840373520263e-08
rza,0.00010048644331168458
6 â,1.185680747040526e-07
rzo,0.00012342936576691875
rzl,5.92840373520263e-08
rzi,4.8316490441901435e-05
rzw,4.32773472669792e-06
"N, ",6.521244108722894e-07
rzu,2.312077456729026e-06
"
Ye",8.892605602803946e-07
rzs,6.521244108722894e-07
"
Ya",4.149882614641841e-07
"
Yo",1.0078286349844471e-06
"
Yi",1.185680747040526e-07
onâ,4.742722988162104e-07
³e ,2.371361494081052e-07
"6 
",1.778521120560789e-07
6 %,1.185680747040526e-07
zoa,0.0002220187198833385
6 ',5.92840373520263e-08
zoc,2.9286314451900994e-05
zod,8.281980018078075e-05
zoe,0.00021081403682380554
zof,3.6163262784736043e-06
zog,1.4050316852430233e-05
6 -,5.92840373520263e-07
onÃ,1.185680747040526e-07
˜ch,5.92840373520263e-08
6 .,5.92840373520263e-08
zol,6.7583802581309984e-06
˜co,1.778521120560789e-07
zon,0.00031118191206078605
zoo,3.462187781358336e-05
zop,4.149882614641841e-07
zor,0.0001225993892439904
zos,5.335563361682367e-07
zot,5.92840373520263e-07
zou,0.0005256715592004172
zov,8.382762881576519e-05
zow,2.5136431837259153e-05
zoz,4.32773472669792e-06
6 G,5.92840373520263e-08
6 M,5.92840373520263e-08
6 L,5.92840373520263e-08
"zo
",3.4384741664175257e-06
6 N,5.92840373520263e-08
6 K,5.92840373520263e-08
6 V,1.185680747040526e-07
6 S,5.92840373520263e-08
zo ,0.0003400532382512229
zo!,4.149882614641841e-07
6 g,1.0671126723364734e-06
6 f,5.92840373520263e-08
6 a,5.335563361682367e-07
6 c,5.92840373520263e-07
zo',7.013301618744711e-05
6 m,8.596185416043813e-06
6 l,7.706924855763419e-07
6 o,1.3042488217445787e-06
6 n,3.557042241121578e-07
"zo,",7.1140844822431565e-06
6 h,3.557042241121578e-07
6 k,2.489929568785105e-06
6 j,3.3791901290654992e-06
6 u,9.485445976324208e-07
6 t,2.489929568785105e-06
6 w,3.0234859049533416e-06
6 v,1.60066900850471e-06
6 p,2.9049178302492886e-06
6 s,1.3042488217445787e-06
6 r,2.371361494081052e-07
zo:,3.142053979657394e-06
zo;,1.778521120560789e-07
6 z,2.371361494081052e-07
™-p,1.185680747040526e-07
™-s,5.92840373520263e-08
ytu,5.92840373520263e-08
 7Â,5.92840373520263e-08
™-t,5.92840373520263e-08
™-w,5.92840373520263e-08
Sky,1.6599530458567364e-06
™-a,5.92840373520263e-08
™-b,5.92840373520263e-08
Ska,5.335563361682367e-07
jts,7.706924855763419e-07
&am,5.92840373520263e-08
™-h,5.92840373520263e-08
Sko,2.964201867601315e-07
jtr,2.1342253446729468e-06
™-m,5.92840373520263e-08
™-l,5.92840373520263e-08
™-o,5.92840373520263e-08
jtj,1.6599530458567364e-06
™- ,5.92840373520263e-08
qo ,1.185680747040526e-07
jtg,1.60066900850471e-06
yte,3.8534624278817094e-06
yta,2.964201867601315e-07
 7G,5.92840373520263e-08
"83
",1.778521120560789e-07
832,1.778521120560789e-07
833,1.185680747040526e-07
830,4.149882614641841e-07
831,1.185680747040526e-07
837,1.778521120560789e-07
834,5.92840373520263e-08
835,1.778521120560789e-07
Aww,5.92840373520263e-08
838,1.185680747040526e-07
Awt,1.185680747040526e-07
Awo,5.92840373520263e-08
83 ,1.4228168964486313e-06
Awl,5.92840373520263e-08
83%,5.92840373520263e-08
83.,6.521244108722894e-07
Awa,1.3042488217445787e-06
83-,5.92840373520263e-08
uos,1.185680747040526e-07
uor,2.4306455314330784e-06
fiv,1.778521120560789e-07
 7',1.185680747040526e-07
 7%,4.742722988162104e-07
fit,1.2864636105389707e-05
 7 ,6.876948332835051e-06
 7.,1.7785211205607891e-06
 7/,5.92840373520263e-08
" 7,",2.2527934193769993e-06
 7-,4.149882614641841e-07
 76,5.335563361682367e-07
 77,7.114084482243156e-07
 74,1.4228168964486313e-06
 75,5.987687772554656e-06
 72,2.312077456729026e-06
 73,1.185680747040526e-06
 70,1.6125258159751154e-05
 71,3.557042241121578e-07
 7?,5.92840373520263e-08
 7:,2.371361494081052e-07
 78,1.5413849711526838e-06
 79,5.335563361682367e-07
iÃ«,0.00026594819156119
iÃª,5.92840373520263e-08
iÃ©,3.557042241121578e-07
iÃ¨,1.6599530458567366e-05
iÃ¯,2.964201867601315e-07
iÃ¡,2.371361494081052e-07
yz ,5.92840373520263e-08
yz),5.92840373520263e-08
iÃ±,8.892605602803946e-07
‰ly,1.185680747040526e-07
Hic,2.964201867601315e-07
fig,1.0848978835420814e-05
yzy,5.92840373520263e-08
Hig,3.972030502585762e-06
­l ,1.185680747040526e-07
yza,2.964201867601315e-07
‚¬/,5.92840373520263e-08
[ve,1.185680747040526e-07
yze,5.92840373520263e-08
[va,1.778521120560789e-07
[vo,2.371361494081052e-07
Hij,0.0002584191188174827
yzo,5.92840373520263e-08
G M,5.92840373520263e-08
Hil,4.97985913757021e-06
Him,2.2527934193769993e-06
Hin,1.7785211205607891e-06
"‚¬
",5.92840373520263e-08
fim,1.778521120560789e-07
RG:,1.0671126723364734e-06
uia,2.371361494081052e-07
4de,3.557042241121578e-07
rGe,5.92840373520263e-08
RG ,5.92840373520263e-08
jsi,5.92840373520263e-07
(T),5.92840373520263e-08
jt.,4.920575100218183e-06
